Erläuterungen;Planungsstelle;Produkt;Maßnahme;Sachkonto;Bezeichnung;Budget;Deckungskreis;Deckungsschlüssel;bewirtschaftende Dienststelle;anordnende Dienststelle;Investitionskennzeichen;Dotierkreis;Ansatz aktuell;Aktuelles Soll;ansatz vorjahr;Soll Vorjahr;Rg Erg vorvorjahr;RG Vorjahr;RG Aktuell;Planjahr+1;Planjahr+2;Planjahr+3;VE aktuell
Ja;1.2.3.4.431200;1.2.3.4;0;431200;Gebühren für die Erteilung von Bescheiden;3;0;0;0,00;0,00;0,00;30;400.000;0;400.000;352.697,55;444.956,90;94.110,05;0;400.000;400.000;400.000;0
Ja;1.2.3.4.441900;1.2.3.4;0;441900;Sonstige privatrechtliche Erträge;3;0;0;0;0;0;30;500;0;500;678,95;743,85;90;0;500;500;500;0
Nein;1.2.3.4.466140;1.2.3.4;0;466140;Ertrag aus der Auflösung  von Rückstellungen;3;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.4.502210;1.2.3.4;0;502210;Dienstbezüge der Arbeitnehmer;3;1500000;1;;;0,00;60;188.100;0;179.380;138.693,32;174.266,08;41.264,76;0;191.870;195.710;199.630;0
Nein;1.2.3.4.502220;1.2.3.4;0;502220;Leistungszulagen der AN;3;1500000;1;;;0;60;0;0;0;2.703,91;2.569,08;0;0;0;0;0;0
Nein;1.2.3.4.503200;1.2.3.4;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;3;1500000;1;0,00;0,00;0,00;60;14.600;0;13.890;10.958,40;13.763,66;3.198,05;0;14.900;15.200;15.510;0
Nein;1.2.3.4.504200;1.2.3.4;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;3;1500000;1;0,00;0,00;0,00;60;38.900;0;37.130;29.239,14;36.633,94;8.527,76;0;39.680;40.480;41.290;0
Nein;1.2.3.4.506290;1.2.3.4;0;506290;Sonstige (Arbeitnehmer);3;1500000;1;;;0;60;0;0;0;133,1;173,02;39,93;0;0;0;0;0
Nein;1.2.3.4.508200;1.2.3.4;0;508200;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Arbeitnehmer;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.4.508220;1.2.3.4;0;508220;Zf. Überstundenrückst. AN;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.4.509000;1.2.3.4;0;509000;Pauschalierte Lohnsteuer ;3;1500000;1;;;0;60;0;0;80;0;83,21;0;0;0;0;0;0
Ja;1.2.3.4.523700;1.2.3.4;0;523700;Unterhaltung der Betriebs- und Geschäftsausstattung;3;11234;1;;;0;30;1.000;0;1.000;603,33;436,14;0;0;1.000;1.000;1.000;0
Nein;1.2.3.4.523800;1.2.3.4;0;523800;Geringwertige Geräte,Ausstattungs-,Ausrüstungs-,Gebrauchsgegenstände;3;11234;1;0;0;0;30;200;0;200;179,34;0;0;0;200;200;200;0
Ja;1.2.3.4.563100;1.2.3.4;0;563100;Büromaterial;3;11234;1;;;0,00;30;48.000;0;48.000;37.174,33;51.707,28;6.603,89;0;48.000;48.000;48.000;0
Nein;1.2.3.4.563200;1.2.3.4;0;563200;Fachliteratur, Zeitschriften;3;11234;1;;;0;30;100;0;100;0;0;0;0;100;100;100;0
Nein;1.2.3.4.563500;1.2.3.4;0;563500;öffentliche Bekanntmachungen;3;11234;1;0;0;0;30;200;0;0;235,78;0;235,78;0;200;200;200;0
Nein;1.2.3.4.564140;1.2.3.4;0;564140;Unfallversicherungen;3;11234;1;;;0;80;115;0;1.000;930,9;950,11;0;0;115;115;115;0
Nein;1.2.3.4.631200;1.2.3.4;0;631200;Gebühren f. die Erteilung v. Bescheiden;3;0;0;0;0,00;0,00;30;400.000;0;400.000;0;422.346,70;116.720,25;0;400.000;400.000;400.000;0
Nein;1.2.3.4.641900;1.2.3.4;0;641900;sonstige privatrechtl. Leistungsentgelte;3;0;0;0;0;0;30;500;0;500;0;819,85;90;0;500;500;500;0
Nein;1.2.3.4.702210;1.2.3.4;0;702210;Vergütungen der Arbeitnehmer;3;1500000;1;;;0,00;60;188.100;0;179.380;0;174.266,08;41.264,76;0;191.870;195.710;199.630;0
Nein;1.2.3.4.702220;1.2.3.4;0;702220;Leistungszulage Bedienstete;3;1500000;1;;;0;60;0;0;0;0;2.569,08;0;0;0;0;0;0
Nein;1.2.3.4.703200;1.2.3.4;0;703200;Beiträge zur ZVK / Arbeitnehmer;3;1500000;1;0;0,00;0,00;60;14.600;0;13.890;0;13.763,66;3.198,05;0;14.900;15.200;15.510;0
Nein;1.2.3.4.704200;1.2.3.4;0;704200;Beiträge zur gesetzl. Soz.versicherung Arbeitnehmer;3;1500000;1;0;0,00;0,00;60;38.900;0;37.130;0;36.633,94;8.527,76;0;39.680;40.480;41.290;0
Nein;1.2.3.4.706290;1.2.3.4;0;706290;Sonstige Personalnebenleistungen Arbeitnehmer;3;1500000;1;;;0;60;0;0;0;0;173,02;39,93;0;0;0;0;0
Nein;1.2.3.4.709000;1.2.3.4;0;709000;Pauschalierte Lohnsteuer ;3;1500000;1;;;0;60;0;0;80;0;105,29;0;0;0;0;0;0
Nein;1.2.3.4.723700;1.2.3.4;0;723700;Auszahlung Unterhaltung Betriebs- und Geschäftsausstattung;3;11234;1;;;0;30;1.000;0;1.000;0;436,14;0;0;1.000;1.000;1.000;0
Nein;1.2.3.4.723800;1.2.3.4;0;723800;Auszahlung Unterhalt geringwert. Geräte Ausstattungs-Ausrüstungs sonst.Gebrauchs;3;11234;1;0;0;0;30;200;0;200;0;0;0;0;200;200;200;0
Nein;1.2.3.4.763100;1.2.3.4;0;763100;Büromaterial ;3;11234;1;;;0,00;30;48.000;0;48.000;0;47.893,37;10.493,02;0;48.000;48.000;48.000;0
Nein;1.2.3.4.763200;1.2.3.4;0;763200;Fachliteratur, Zeitschriften;3;11234;1;;;0;30;100;0;100;0;0;0;0;100;100;100;0
Nein;1.2.3.4.763500;1.2.3.4;0;763500;öffentliche Bekanntmachungen;3;11234;1;0;0;0;30;200;0;0;0;0;235,78;0;200;200;200;0
Nein;1.2.3.4.764140;1.2.3.4;0;764140;Unfallversicherungen;3;11234;1;;;0;80;115;0;1.000;0;0;0;0;115;115;115;0
Ja;1.2.3.5.462100;1.2.3.5;0;462100;Ordnungsrechtliche Erträge ;3;0;0;0;0,00;0;30;25.000;0;25.000;0;36.059,04;0;0;28.000;28.000;28.000;0
Nein;1.2.3.5.466140;1.2.3.5;0;466140;Ertrag aus der Auflösung  von Rückstellungen;3;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.5.466141;1.2.3.5;0;466141;Aufl. Pensions+Beih. Rückstell;3;0;0;;;0;80;7.100;0;470;0;10.584,93;0;0;7.100;7.100;7.100;0
Nein;1.2.3.5.502110;1.2.3.5;0;502110;Bezüge der Beamten;3;1500000;1;0,00;0,00;0,00;60;22.300;0;18.710;17.833,50;42.520,29;4.929,96;0;22.750;23.210;23.680;0
Nein;1.2.3.5.502210;1.2.3.5;0;502210;Dienstbezüge der Arbeitnehmer;3;1500000;1;;;0,00;60;23.300;0;22.660;17.668,64;22.280,65;5.276,19;0;23.770;24.250;24.740;0
Nein;1.2.3.5.502220;1.2.3.5;0;502220;Leistungszulagen der AN;3;1500000;1;;;0;60;0;0;0;361,02;383,19;0;0;0;0;0;0
Nein;1.2.3.5.503200;1.2.3.5;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;3;1500000;1;0,00;0,00;0;60;1.800;0;1.760;1.397,29;1.756,48;408,9;0;1.840;1.880;1.920;0
Nein;1.2.3.5.504200;1.2.3.5;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;3;1500000;1;0,00;0,00;0,00;60;4.800;0;4.730;3.810,75;4.738,55;1.115,36;0;4.900;5.000;5.100;0
Nein;1.2.3.5.505100;1.2.3.5;0;505100;Beamte, Beihilfen;3;1500000;1;0;0,00;0;60;6.800;0;5.900;0;6.230,67;0;0;6.940;7.080;7.230;0
Nein;1.2.3.5.506290;1.2.3.5;0;506290;Sonstige (Arbeitnehmer);3;1500000;1;;;0;60;0;0;0;33,3;39,96;9,99;0;0;0;0;0
Nein;1.2.3.5.507110;1.2.3.5;0;507110;Pensionsrückstellungen (Beamte);3;1500000;1;;;0;60;7.200;0;1.050;0;29.924,67;0;0;7.350;7.500;7.650;0
Nein;1.2.3.5.507120;1.2.3.5;0;507120;Beihilferückstellungen (Beamte);3;1500000;1;;;0;60;400;0;750;0;6.491,13;0;0;410;420;430;0
Nein;1.2.3.5.508100;1.2.3.5;0;508100;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Beamte;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.5.508120;1.2.3.5;0;508120;Zf. Überstundenrückst. Beamte;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.5.508200;1.2.3.5;0;508200;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Arbeitnehmer;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.5.508220;1.2.3.5;0;508220;Zf. Überstundenrückst. AN;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.5.509000;1.2.3.5;0;509000;Pauschalierte Lohnsteuer ;3;1500000;1;;;0;60;100;0;30;0;30,99;0;0;110;120;130;0
Nein;1.2.3.5.511100;1.2.3.5;0;511100;Versorgungsaufwendungen für Beamte;3;1510000;1;;;0;60;28.300;0;21.870;0;0;0;0;28.870;29.450;30.040;0
Ja;1.2.3.5.523800;1.2.3.5;0;523800;Geringwertige Geräte,Ausstattungs-,Ausrüstungs-,Gebrauchsgegenstände;3;11235;1;0;0;0;30;100;0;50;0;0;0;0;0;0;0;0
Nein;1.2.3.5.529100;1.2.3.5;0;529100;Sonstige Aufwendungen für Sachleistungen;3;11235;1;;;0;30;50;0;50;0;22,43;0;0;50;50;50;0
Ja;1.2.3.5.563100;1.2.3.5;0;563100;Büromaterial;3;11235;1;;;0;30;1.500;0;1.000;1.297,57;794,34;966,51;0;1.500;1.500;1.500;0
Nein;1.2.3.5.563200;1.2.3.5;0;563200;Fachliteratur, Zeitschriften;3;11235;1;;;0;30;100;0;100;0;0;0;0;100;100;100;0
Nein;1.2.3.5.564140;1.2.3.5;0;564140;Unfallversicherungen;3;11235;1;;;0;80;115;0;100;107,89;105,56;0;0;115;115;115;0
Nein;1.2.3.5.662100;1.2.3.5;0;662100;Ordnungsrechtl. Einzahlungen (Bußgelder, Verwarnungsgelder u.a.);3;0;0;0;0,00;0,00;30;25.000;0;25.000;0;36.059,04;10.236,00;0;28.000;28.000;28.000;0
Nein;1.2.3.5.702110;1.2.3.5;0;702110;Bezüge der Beamten;3;1500000;1;0;0,00;0,00;60;22.300;0;18.710;0;20.564,20;3.286,64;0;22.750;23.210;23.680;0
Nein;1.2.3.5.702210;1.2.3.5;0;702210;Vergütungen der Arbeitnehmer;3;1500000;1;;;0,00;60;23.300;0;22.660;0;22.280,65;5.276,19;0;23.770;24.250;24.740;0
Nein;1.2.3.5.702220;1.2.3.5;0;702220;Leistungszulage Bedienstete;3;1500000;1;;;0;60;0;0;0;0;383,19;0;0;0;0;0;0
Nein;1.2.3.5.703200;1.2.3.5;0;703200;Beiträge zur ZVK / Arbeitnehmer;3;1500000;1;0;0,00;0;60;1.800;0;1.760;0;1.756,48;408,9;0;1.840;1.880;1.920;0
Nein;1.2.3.5.704200;1.2.3.5;0;704200;Beiträge zur gesetzl. Soz.versicherung Arbeitnehmer;3;1500000;1;0;0,00;0,00;60;4.800;0;4.730;0;4.738,55;1.115,36;0;4.900;5.000;5.100;0
Nein;1.2.3.5.705100;1.2.3.5;0;705100;Beihilfen, Unterstützungsleistunen u dgl. Beamte;3;1500000;1;0;0,00;0;60;6.800;0;5.900;0;6.230,67;0;0;6.940;7.080;7.230;0
Nein;1.2.3.5.706290;1.2.3.5;0;706290;Sonstige Personalnebenleistungen Arbeitnehmer;3;1500000;1;;;0;60;0;0;0;0;39,96;9,99;0;0;0;0;0
Nein;1.2.3.5.709000;1.2.3.5;0;709000;Pauschalierte Lohnsteuer ;3;1500000;1;;;0;60;100;0;30;0;30,99;0;0;110;120;130;0
Nein;1.2.3.5.711100;1.2.3.5;0;711100;Versorgungsauszahlungen für Beamte;3;1510000;1;;;0;60;28.300;0;21.870;0;0;0;0;28.870;29.450;30.040;0
Nein;1.2.3.5.723800;1.2.3.5;0;723800;Auszahlung Unterhalt geringwert. Geräte Ausstattungs-Ausrüstungs sonst.Gebrauchs;3;11235;1;0;0;0;30;100;0;50;0;0;0;0;0;0;0;0
Nein;1.2.3.5.729100;1.2.3.5;0;729100;Sonstige Auszahlungen f. Sachleistungen;3;11235;1;;;0;30;50;0;50;0;22,43;0;0;50;50;50;0
Nein;1.2.3.5.763100;1.2.3.5;0;763100;Büromaterial ;3;11235;1;;;0;30;1.500;0;1.000;0;846,64;966,51;0;1.500;1.500;1.500;0
Nein;1.2.3.5.763200;1.2.3.5;0;763200;Fachliteratur, Zeitschriften;3;11235;1;;;0;30;100;0;100;0;0;0;0;100;100;100;0
Nein;1.2.3.5.764140;1.2.3.5;0;764140;Unfallversicherungen;3;11235;1;;;0;80;115;0;100;0;0;0;0;115;115;115;0
Nein;1.2.3.6.442900;1.2.3.6;0;442900;Sonstige Kostenerstattungen;3;0;0;;;0;30;0;0;0;0;346,54;0;0;0;0;0;0
Ja;1.2.3.6.462100;1.2.3.6;0;462100;Ordnungsrechtliche Erträge ;3;0;0;;;0;30;130.000;0;140.000;0;114.360,53;0;0;140.000;140.000;150.000;0
Nein;1.2.3.6.466140;1.2.3.6;0;466140;Ertrag aus der Auflösung  von Rückstellungen;3;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.466141;1.2.3.6;0;466141;Aufl. Pensions+Beih. Rückstell;3;0;0;;;0;80;9.400;0;600;0;13.315,80;0;0;9.400;9.400;9.400;0
Nein;1.2.3.6.502110;1.2.3.6;0;502110;Bezüge der Beamten;3;1500000;1;;;0,00;60;29.600;0;23.850;22.539,45;53.529,80;6.201,84;0;30.200;30.810;31.430;0
Nein;1.2.3.6.502210;1.2.3.6;0;502210;Dienstbezüge der Arbeitnehmer;3;1500000;1;;;0,00;60;91.000;0;105.660;55.792,08;76.233,31;17.275,55;0;92.820;94.680;96.580;0
Nein;1.2.3.6.502220;1.2.3.6;0;502220;Leistungszulagen der AN;3;1500000;1;;;0;60;0;0;0;1.530,08;1.474,67;0;0;0;0;0;0
Nein;1.2.3.6.503200;1.2.3.6;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;3;1500000;1;;;0,00;60;7.800;0;8.960;5.133,71;6.652,05;1.502,22;0;7.960;8.120;8.290;0
Nein;1.2.3.6.504200;1.2.3.6;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;3;1500000;1;;;0,00;60;20.400;0;23.420;13.168,53;17.152,97;4.026,21;0;20.810;21.230;21.660;0
Nein;1.2.3.6.505100;1.2.3.6;0;505100;Beamte, Beihilfen;3;1500000;1;;;0;60;9.000;0;7.510;0;7.837,45;0;0;9.180;9.370;9.560;0
Nein;1.2.3.6.506290;1.2.3.6;0;506290;Sonstige (Arbeitnehmer);3;1500000;1;;;0;60;0;0;0;133;159,6;39,9;0;0;0;0;0
Nein;1.2.3.6.507110;1.2.3.6;0;507110;Pensionsrückstellungen (Beamte);3;1500000;1;;;0;60;10.000;0;13.890;0;39.667,76;0;0;10.200;10.410;10.620;0
Nein;1.2.3.6.507120;1.2.3.6;0;507120;Beihilferückstellungen (Beamte);3;1500000;1;;;0;60;500;0;940;0;8.196,62;0;0;510;530;550;0
Nein;1.2.3.6.508100;1.2.3.6;0;508100;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Beamte;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.508120;1.2.3.6;0;508120;Zf. Überstundenrückst. Beamte;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.508200;1.2.3.6;0;508200;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Arbeitnehmer;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.508210;1.2.3.6;0;508210;Zuführung ATZ RS AN;3;1500000;1;;;0;60;0;0;0;0;10.986,40;0;0;0;0;0;0
Nein;1.2.3.6.508220;1.2.3.6;0;508220;Zf. Überstundenrückst. AN;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.509000;1.2.3.6;0;509000;Pauschalierte Lohnsteuer ;3;1500000;1;;;0;60;100;0;200;64,09;205,79;17,39;0;110;120;130;0
Nein;1.2.3.6.511100;1.2.3.6;0;511100;Versorgungsaufwendungen für Beamte;3;1510000;1;;;0;60;37.600;0;27.810;0;0;0;0;38.360;39.130;39.920;0
Ja;1.2.3.6.523200;1.2.3.6;0;523200;Bewirtschaftung der Grundstücke,Außenanlagen,Gebäude&Gebäudeeinrichtungen;3;11236;1;;;0;70;0;0;0;0;0;0;0;0;0;0;0
Ja;1.2.3.6.523233;1.2.3.6;0;523233;Bew Gebäude - Strom;3;11236;1;;;0;70;150;0;150;0;0;0;0;150;150;150;0
Ja;1.2.3.6.523500;1.2.3.6;0;523500;Fahrzeugunterhaltung;3;11236;1;;;0;30;2.000;0;2.000;798,26;969,19;622,44;0;2.000;2.000;2.000;0
Ja;1.2.3.6.523600;1.2.3.6;0;523600;Unterhaltung der Maschinen und technischen Anlagen;3;11236;1;;;0;30;10.000;0;10.000;3.211,01;3.950,56;678,4;0;10.000;10.000;10.000;0
Ja;1.2.3.6.523700;1.2.3.6;0;523700;Unterhaltung der Betriebs- und Geschäftsausstattung;3;11236;1;;;0,00;30;3.500;0;3.500;2.210,19;3.236,39;2.210,19;0;3.500;3.500;3.500;0
Nein;1.2.3.6.523800;1.2.3.6;0;523800;Geringwertige Geräte,Ausstattungs-,Ausrüstungs-,Gebrauchsgegenstände;3;11236;1;;;0;30;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.524700;1.2.3.6;0;524700;Verbrauchsmaterial;3;11236;1;;;0;30;150;0;150;0;22,75;0;0;150;150;150;0
Nein;1.2.3.6.538200;1.2.3.6;0;538200;Abschreibungen auf Maschinen und technische Anlagen;3;0;0;;;0;80;0;0;290;0;0;0;0;0;0;0;0
Nein;1.2.3.6.561901;1.2.3.6;0;561901;Sonst Personalnebenaufwendungen, Beamte;3;11236;1;;;0;30;0;0;0;0;23.368,80;0;0;0;0;0;0
Ja;1.2.3.6.562100;1.2.3.6;0;562100;Mieten, Pachten u. Erbbauzinsen;3;11236;1;;;0;30;280;0;280;276;276;276;0;280;280;280;0
Nein;1.2.3.6.562400;1.2.3.6;0;562400;Datenverarbeitung;3;11236;1;;;0;90;0;0;0;0;0;0;0;0;0;0;0
Ja;1.2.3.6.563100;1.2.3.6;0;563100;Büromaterial;3;11236;1;;;0;30;2.000;0;2.500;27,9;0;0;0;2.000;2.000;2.000;0
Ja;1.2.3.6.563400;1.2.3.6;0;563400;Telefon Datenübertragungskosten;3;11236;1;;;0;30;450;0;450;395,04;388,91;395,04;0;450;450;450;0
Ja;1.2.3.6.564100;1.2.3.6;0;564100;Versicherungsbeiträge;3;11236;1;;;0,00;80;4.000;0;4.000;3.820,70;3.297,07;2.923,12;0;4.000;4.000;4.000;0
Ja;1.2.3.6.564120;1.2.3.6;0;564120;Kfz-Versicherungen;3;11236;1;;;0;80;450;0;450;409,11;406,46;409,11;0;450;450;450;0
Nein;1.2.3.6.564140;1.2.3.6;0;564140;Unfallversicherungen;3;11236;1;;;0;80;450;0;500;426,88;422,27;0;0;450;450;450;0
Ja;1.2.3.6.568200;1.2.3.6;0;568200;sonstige Steueraufwendungen Kraftfahrzeugsteuer;3;11236;1;;;0;30;100;0;100;94;46,98;0;0;100;100;100;0
Nein;1.2.3.6.642900;1.2.3.6;0;642900;Kostenerst. Kostenuml. v Sonstigen;3;0;0;;;0;30;0;0;0;0;346,54;0;0;0;0;0;0
Nein;1.2.3.6.662100;1.2.3.6;0;662100;Ordnungsrechtl. Einzahlungen (Bußgelder, Verwarnungsgelder u.a.);3;0;0;;;0,00;30;130.000;0;140.000;0;114.360,53;42.855,77;0;140.000;140.000;150.000;0
Nein;1.2.3.6.702110;1.2.3.6;0;702110;Bezüge der Beamten;3;1500000;1;;;0,00;60;29.600;0;23.850;0;25.869,36;4.134,56;0;30.200;30.810;31.430;0
Nein;1.2.3.6.702210;1.2.3.6;0;702210;Vergütungen der Arbeitnehmer;3;1500000;1;;;0,00;60;91.000;0;105.660;0;76.315,37;17.275,55;0;92.820;94.680;96.580;0
Nein;1.2.3.6.702220;1.2.3.6;0;702220;Leistungszulage Bedienstete;3;1500000;1;;;0;60;0;0;0;0;1.474,67;0;0;0;0;0;0
Nein;1.2.3.6.703200;1.2.3.6;0;703200;Beiträge zur ZVK / Arbeitnehmer;3;1500000;1;;;0,00;60;7.800;0;8.960;0;6.652,05;1.502,22;0;7.960;8.120;8.290;0
Nein;1.2.3.6.704200;1.2.3.6;0;704200;Beiträge zur gesetzl. Soz.versicherung Arbeitnehmer;3;1500000;1;;;0,00;60;20.400;0;23.420;0;17.182,35;4.026,21;0;20.810;21.230;21.660;0
Nein;1.2.3.6.705100;1.2.3.6;0;705100;Beihilfen, Unterstützungsleistunen u dgl. Beamte;3;1500000;1;;;0;60;9.000;0;7.510;0;7.837,45;0;0;9.180;9.370;9.560;0
Nein;1.2.3.6.706290;1.2.3.6;0;706290;Sonstige Personalnebenleistungen Arbeitnehmer;3;1500000;1;;;0;60;0;0;0;0;159,6;39,9;0;0;0;0;0
Nein;1.2.3.6.709000;1.2.3.6;0;709000;Pauschalierte Lohnsteuer ;3;1500000;1;;;0;60;100;0;200;0;205,79;17,39;0;110;120;130;0
Nein;1.2.3.6.711100;1.2.3.6;0;711100;Versorgungsauszahlungen für Beamte;3;1510000;1;;;0;60;37.600;0;27.810;0;0;0;0;38.360;39.130;39.920;0
Nein;1.2.3.6.723200;1.2.3.6;0;723200;Auszahlung für Bewirtschaftung Grundst Außenanl Gebäude Gebäudeeinrichtungen;3;11236;1;;;0;70;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.723233;1.2.3.6;0;723233;Bew Gebäude - Strom;3;11236;1;;;0;70;150;0;150;0;0;0;0;150;150;150;0
Nein;1.2.3.6.723500;1.2.3.6;0;723500;Auszahlung Fahrzeugunterhaltung;3;11236;1;;;0;30;2.000;0;2.000;0;969,19;622,44;0;2.000;2.000;2.000;0
Nein;1.2.3.6.723600;1.2.3.6;0;723600;Auszahlung Unterhaltung Maschinen u technische Anlagen;3;11236;1;;;0;30;10.000;0;10.000;0;3.950,56;678,4;0;10.000;10.000;10.000;0
Nein;1.2.3.6.723700;1.2.3.6;0;723700;Auszahlung Unterhaltung Betriebs- und Geschäftsausstattung;3;11236;1;;;0,00;30;3.500;0;3.500;0;3.236,39;2.210,19;0;3.500;3.500;3.500;0
Nein;1.2.3.6.723800;1.2.3.6;0;723800;Auszahlung Unterhalt geringwert. Geräte Ausstattungs-Ausrüstungs sonst.Gebrauchs;3;11236;1;;;0;30;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.724700;1.2.3.6;0;724700;Auszahlung sonstige Verbrauchsmittel;3;11236;1;;;0;30;150;0;150;0;22,75;0;0;150;150;150;0
Nein;1.2.3.6.761901;1.2.3.6;0;761901;Sonst PersonalnebenAusz Beamte;3;11236;1;;;0;30;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.762100;1.2.3.6;0;762100;Mieten, Pachten u. Erbbauzinsen;3;11236;1;;;0;30;280;0;280;0;0;92;0;280;280;280;0
Nein;1.2.3.6.762400;1.2.3.6;0;762400;Datenverarbeitung;3;11236;1;;;0;90;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.3.6.763100;1.2.3.6;0;763100;Büromaterial ;3;11236;1;;;0;30;2.000;0;2.500;0;0;0;0;2.000;2.000;2.000;0
Nein;1.2.3.6.763400;1.2.3.6;0;763400;Telefon Datenübertragungskosten;3;11236;1;;;0;30;450;0;450;0;400,81;75,54;0;450;450;450;0
Nein;1.2.3.6.764100;1.2.3.6;0;764100;Versicherungsbeiträge;3;11236;1;;;0,00;80;4.000;0;4.000;0;897,58;2.923,12;0;4.000;4.000;4.000;0
Nein;1.2.3.6.764120;1.2.3.6;0;764120;Kfz-Versicherungen;3;11236;1;;;0;80;450;0;450;0;406,46;409,11;0;450;450;450;0
Nein;1.2.3.6.764140;1.2.3.6;0;764140;Unfallversicherungen;3;11236;1;;;0;80;450;0;500;0;0;0;0;450;450;450;0
Nein;1.2.3.6.768200;1.2.3.6;0;768200;Kraftfahrzeugsteuerauszahlung;3;11236;1;;;0;30;100;0;100;0;94;0;0;100;100;100;0
Ja;1.2.3.6/0037.785600;1.2.3.6;37;785600;Auszahlungen für Fahrzeuge, Maschinen und technische Ausstattung;3;0;0;;;1;30;200.000;0;125.000;0;0;0;0;0;0;0;0
Ja;1.2.6.0.414430;1.2.6.0;0;414430;Zuweisungen von Gemeinden und Gemeindeverbänden;3;0;0;;;0,00;30;2.600;0;2.600;15.112,88;5.332,88;2.732,88;0;2.600;2.600;2.600;0
Nein;1.2.6.0.414510;1.2.6.0;0;414510;Zuweisungen von privaten Unternehmen;3;0;0;;;0;30;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.6.0.415100;1.2.6.0;0;415100;Ertrag aus der Auflösung von Sonderposten aus Zuwendungen;3;0;0;;;0;80;71.268;0;74.960;0;0;0;0;68.945;64.969;60.542;0
Ja;1.2.6.0.441200;1.2.6.0;0;441200;Privatrechtliche Leistungsentgelte von Mieten und Pachten;3;0;0;;;0,00;30;6.200;0;6.200;6.258;6.258,00;6.258,00;0;6.200;6.200;6.200;0
Ja;1.2.6.0.441900;1.2.6.0;0;441900;Sonstige privatrechtliche Erträge;3;0;0;;;0,00;30;1.100;0;1.100;1.108,89;1.200,00;1.200,00;0;1.100;1.100;1.100;0
Ja;1.2.6.0.442900;1.2.6.0;0;442900;Sonstige Kostenerstattungen;3;0;0;0,00;0,00;0;30;10.000;0;10.000;6.684,47;7.556,05;440,81;0;10.000;10.000;10.000;0
Nein;1.2.6.0.461130;1.2.6.0;0;461130;Ertr aus der Veräußerung von beweglichen Vermögensgegenständen oberhlb.Wertgrenz;3;0;0;;;0;30;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.6.0.462700;1.2.6.0;0;462700;Versicherungserstattungen;3;0;0;;;0;30;0;0;0;9.717,76;2.348,79;438,36;0;0;0;0;0
Nein;1.2.6.0.466140;1.2.6.0;0;466140;Ertrag aus der Auflösung  von Rückstellungen;3;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;1.2.6.0.466141;1.2.6.0;0;466141;Auflösung Pensions-+Beih. Rückstell;3;0;0;;;0;80;8.100;0;740;0;15.540,65;0;0;8.100;8.100;8.100;0
Nein;1.2.6.0.466190;1.2.6.0;0;466190;Sonstige nicht Zahlungswirksame ordentliche Erträge;3;0;0;;;0;80;1.577;0;1.570;0;0;0;0;1.577;1.119;791;0
Ja;1.2.6.0.501900;1.2.6.0;0;501900;Sonstige Aufwendungen für ehrenamtliche Tätigkeit;3;11260;1;0,00;0,00;0,00;60;59.000;0;58.000;54.848,67;53.292,00;53.676,00;0;59.000;59.000;59.000;0
